url,label,detected_language,label_y,is_unsafe,payload_length,num_special_chars,url_depth,probability,lang_match,precision_m1,recall_m1,fpr_m1,fnr_m1,confidence_m2,request_id
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,262,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,98dfcff9
http://localhost:8080/tienda1/publico/caracteristicas.jsp,0,0,0,0,71,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,27bd9ecf
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,243,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,a3553ec4
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,266,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,31c94d9c
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,262,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,3a2659de
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,267,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,891ca8fb
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,270,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,a0ec380a
http://localhost:8080/tienda1/publico/anadir.jsp,0,0,0,0,270,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,47f4594e
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,267,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,cd67d902
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,268,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,5038ccf1
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,280,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,8dcbc67f
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,283,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,0ca0e881
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,289,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,ca908184
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,233,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,b52670cc
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,301,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,3fdb2428
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,231,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,55dace60
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,238,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,737e6078
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,238,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,36121f9d
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,240,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,351d9033
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,237,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,75ce4f96
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,241,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,30b18a66
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,244,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,d6df2719
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,248,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,25dd0233
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,245,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,62324edc
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,244,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,c74c9d5c
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,248,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,b837f8d2
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,247,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,80c9c80b
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,245,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,41bf3773
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,248,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,772b7e38
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,244,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,a63ee76f
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,245,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,31019ec3
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,249,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,49b20703
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,253,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,c9ba35d0
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,253,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,2e909264
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,245,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,31019ec3
http://localhost:8080/tienda1/publico/anadir.jsp,0,0,0,0,249,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,fdaf1068
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,248,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,1774ed3c
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,250,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,a2fae458
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,248,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,a63a75cc
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,254,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,f76448e2
http://localhost:8080/tienda1/publico/anadir.jsp,0,0,0,0,248,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,2c3a59f1
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,253,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,a5f4b9c1
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,254,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,7c6a6ec3
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,256,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,a2801642
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,252,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,2eb43f85
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,252,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,020a1d6c
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,257,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,1ae99b28
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,251,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,355250a7
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,253,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,41018f05
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,253,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,66c4c93c
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,254,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,f21e780e
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,258,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,32f2feea
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,256,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,d1aa8fad
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,255,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,78e05e55
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,251,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,d3d3b4ca
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,253,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,7ad3d8e1
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,258,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,cf2a3b22
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,254,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,ddf38087
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,256,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,d6990873
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,254,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,804c7e2b
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,260,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,0c6ff9eb
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,254,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,c8ed0818
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,258,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,cf2a3b22
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,257,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,61f9a2bc
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,261,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,af5e9c1e
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,259,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,922d84f8
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,259,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,e3e7c7fc
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,257,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,fe7291b5
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,259,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,b4c60621
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,258,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,78e7c314
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,263,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,0e804d41
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,257,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,012f8bee
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,261,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,099d1045
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,263,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,42e6bcf3
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,266,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,3eeaaedd
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,260,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,3701434f
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,260,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,fed64e98
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,258,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,ef800e52
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,260,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,f9d6978d
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,259,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,7a6ba04b
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,265,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,7fa2eccf
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,263,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,fd6c3318
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,261,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,75dc8098
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,261,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,b9e0cb36
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,259,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,7a6ba04b
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,262,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,bf9c2a2f
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,260,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,e2adfeb7
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,262,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,fb209a23
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,261,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,8805c802
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,261,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,a156b156
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,265,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,b6bdf4d7
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,264,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,b0c1a028
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,260,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,127b31e2
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,266,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,56618ff5
http://localhost:8080/tienda1/publico/anadir.jsp,0,0,0,0,264,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,a4f485dd
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,265,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,ab241114
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,267,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,41f51c83
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,267,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,2ef30373
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,271,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,c719177d
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,272,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,3076b9fb
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,270,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,f56ac631
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,268,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,12bb47ca
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,270,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,7e342d8a
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,268,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,816608a2
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,268,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,901973a0
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,275,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,bc33be10
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,273,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,145a58dd
http://localhost:8080/tienda1/publico/anadir.jsp,0,0,0,0,275,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,6fdd1fce
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,270,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,90331865
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,279,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,ff535541
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,283,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,a1367264
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,285,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,a0e478d1
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,279,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,ff535541
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,282,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,a7e0ded0
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,278,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,ae79d127
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,282,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,0408db38
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,284,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,afb4eea6
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,284,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,9ae4c114
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,286,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,5fe7ac20
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,294,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,371280c5
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,221,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,6fcac29b
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,222,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,45584de8
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,229,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,ef972c39
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,225,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,8d44cab3
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,222,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,aa1ca7c6
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,222,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,aa1ca7c6
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,223,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,98198243
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,224,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,aa644e4d
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,227,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,c289c51d
http://localhost:8080/tienda1/publico/vaciar.jsp,0,0,0,0,225,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,ab983f35
http://localhost:8080/tienda1/miembros/fotos.jsp,0,0,0,0,227,0,5,0.5,0,0.9997,0.9982,0.000104887770086,0.0018421052631578,0.5,2a2205dc
